"";"x";"y";"count";"LogSoilmean"
"2827265";-74,625;-3,52777777666667;3;-0,835290827129874
"2827360";-73,0416666666667;-3,52777777666667;1;0,386147893231177
"2827540";-70,0416666666667;-3,52777777666667;3;-1,3813185329833
"2828152";-59,8416666666667;-3,52777777666667;3;-0,758010265354184
"2828185";-59,2916666666667;-3,52777777666667;1;-0,353112901559811
"2830429";-78,4416666666667;-3,54444444333333;2;-0,141378420385817
"2830656";-74,6583333333333;-3,54444444333333;3;-0,739411879174238
"2832011";-52,075;-3,54444444333333;1;0,258799840148918
"2833811";-78,625;-3,56111111;1;1,3724544553548
"2833815";-78,5583333333333;-3,56111111;1;-0,125134995229844
"2833821";-78,4583333333333;-3,56111111;9;-0,00370839954480683
"2833823";-78,425;-3,56111111;1;-0,749412741842538
"2835212";-55,275;-3,56111111;1;-0,90606834132946
"2837204";-78,625;-3,57777777666667;1;-0,478990621922596
"2837215";-78,4416666666667;-3,57777777666667;8;-0,983373611928079
"2837216";-78,425;-3,57777777666667;4;-1,37670714277345
"2837217";-78,4083333333333;-3,57777777666667;5;-0,74879232755154
"2837697";-70,4083333333333;-3,57777777666667;1;-0,0949869644640863
"2838350";-59,525;-3,57777777666667;1;-0,812130658095503
"2838351";-59,5083333333333;-3,57777777666667;2;-0,622330993398587
"2838467";-57,575;-3,57777777666667;5;-0,832686180321797
"2840578";-78,9416666666667;-3,59444444333333;1;-1,27659184845608
"2840593";-78,6916666666667;-3,59444444333333;4;0,206387267024034
"2842165";-52,4916666666667;-3,59444444333333;4;-0,291343332801485
"2842331";-49,725;-3,59444444333333;1;-1,25972941984134
"2843972";-78,925;-3,61111111;1;-0,478990621922596
"2843993";-78,575;-3,61111111;3;-0,940236769453928
"2843994";-78,5583333333333;-3,61111111;24;0,223402883684873
"2843999";-78,475;-3,61111111;3;0,116739160581865
"2844000";-78,4583333333333;-3,61111111;1;0,384145547264044
"2844310";-73,2916666666667;-3,61111111;14;-0,236496829642174
"2844311";-73,275;-3,61111111;6;0,0793780441214102
"2844333";-72,9083333333333;-3,61111111;12;-0,742117512285622
"2847386";-78,575;-3,62777777666667;1;0
"2847394";-78,4416666666667;-3,62777777666667;8;-0,58834910716465
"2847395";-78,425;-3,62777777666667;2;-0,961170176380366
"2847397";-78,3916666666667;-3,62777777666667;2;0,0153630232970063
"2847626";-74,575;-3,62777777666667;6;-0,703315158466734
"2847704";-73,275;-3,62777777666667;1;0,28845744570925
"2847725";-72,925;-3,62777777666667;6;-0,76957756681422
"2848466";-60,575;-3,62777777666667;9;-1,0514435670603
"2850780";-78,5583333333333;-3,64444444333333;2;-0,449790126703884
"2850790";-78,3916666666667;-3,64444444333333;4;0,0751126910595396
"2851101";-73,2083333333333;-3,64444444333333;3;-0,410876541288488
"2851362";-68,8583333333333;-3,64444444333333;1;0,739572341048514
"2851457";-67,275;-3,64444444333333;6;-0,832136570294786
"2854172";-78,575;-3,66111111;2;-1,0237449617855
"2854487";-73,325;-3,66111111;5;-0,272767905539125
"2854490";-73,275;-3,66111111;1;-0,283322691443687
"2854512";-72,9083333333333;-3,66111111;1;-1,0101742884752
"2854580";-71,775;-3,66111111;1;-0,100556292066231
"2854767";-68,6583333333333;-3,66111111;3;-0,62399328266166
"2855268";-60,3083333333333;-3,66111111;4;-0,937187110934176
"2855269";-60,2916666666667;-3,66111111;1;-0,691116067174661
"2855765";-52,025;-3,66111111;1;-1,0101742884752
"2857807";-74,5416666666667;-3,67777777666667;3;-0,370610974129696
"2857911";-72,8083333333333;-3,67777777666667;1;-0,924165029842268
"2858060";-70,325;-3,67777777666667;2;-0,475249041493421
"2858591";-61,475;-3,67777777666667;1;0,869818214309126
"2858660";-60,325;-3,67777777666667;5;-0,667692366746561
"2858661";-60,3083333333333;-3,67777777666667;15;-0,768773403915723
"2858662";-60,2916666666667;-3,67777777666667;4;-1,06264322521956
"2859158";-52,025;-3,67777777666667;1;-1,0101742884752
"2860916";-79,275;-3,69444444333333;1;0,0127859290302869
"2860957";-78,5916666666667;-3,69444444333333;3;0,208639225201991
"2861200";-74,5416666666667;-3,69444444333333;3;-0,784767449633103
"2861277";-73,2583333333333;-3,69444444333333;10;-0,112717715890626
"2861303";-72,825;-3,69444444333333;5;-0,341193929712541
"2861437";-70,5916666666667;-3,69444444333333;2;0,180770380428438
"2861457";-70,2583333333333;-3,69444444333333;1;0,451979455958125
"2862053";-60,325;-3,69444444333333;12;-0,688767866541155
"2862866";-46,775;-3,69444444333333;1;-0,069594892889464
"2862868";-46,7416666666667;-3,69444444333333;1;-1,03151233108068
"2864331";-78,9083333333333;-3,71111111;1;0,386147893231177
"2864348";-78,625;-3,71111111;2;-0,41067747423808
"2864350";-78,5916666666667;-3,71111111;2;-1,02662189600126
"2864830";-70,5916666666667;-3,71111111;3;-0,221339173530447
"2867990";-74,475;-3,72777777666667;6;-1,03153593013071
"2867993";-74,425;-3,72777777666667;6;-1,02801674483122
"2868062";-73,275;-3,72777777666667;1;-0,100556292066231
"2868242";-70,275;-3,72777777666667;1;1,3724544553548
"2868333";-68,7583333333333;-3,72777777666667;1;0,382017036628097
"2868695";-62,725;-3,72777777666667;1;1,15956718240633
"2871282";-76,1583333333333;-3,74444444333333;1;0,386147893231177
"2871389";-74,375;-3,74444444333333;3;-0,656310146758121
"2871451";-73,3416666666667;-3,74444444333333;1;-1,14656168234199
"2871456";-73,2583333333333;-3,74444444333333;5;-0,00757130909163502
"2871457";-73,2416666666667;-3,74444444333333;30;-0,5129235265377
"2871477";-72,9083333333333;-3,74444444333333;2;-0,877470216065693
"2872142";-61,825;-3,74444444333333;2;-0,707147287903577
"2872871";-49,675;-3,74444444333333;1;-1,0101742884752
"2872873";-49,6416666666667;-3,74444444333333;3;-0,835987624735197
"2873087";-46,075;-3,74444444333333;2;0,263269616757427
"2874851";-73,225;-3,76111111;2;-0,278141157889969
"2874862";-73,0416666666667;-3,76111111;1;0,524916816099981
"2875025";-70,325;-3,76111111;1;0,474696544326088
"2877919";-78,6416666666667;-3,77777777666667;1;-0,331625445121855
"2877929";-78,475;-3,77777777666667;1;-0,0418365907711029
"2878175";-74,375;-3,77777777666667;3;-0,650934433819192
"2878231";-73,4416666666667;-3,77777777666667;19;0,907564108769709
"2878248";-73,1583333333333;-3,77777777666667;1;-0,122970338108061
"2878399";-70,6416666666667;-3,77777777666667;6;-0,265710894819249
"2878412";-70,425;-3,77777777666667;1;0,386147893231177
"2878416";-70,3583333333333;-3,77777777666667;1;-0,0949869644640863
"2878419";-70,3083333333333;-3,77777777666667;1;0,386147893231177
"2878422";-70,2583333333333;-3,77777777666667;40;0,0142826408956668
"2881321";-78,4916666666667;-3,79444444333333;2;-0,0243348630798231
"2881530";-75,0083333333333;-3,79444444333333;1;-1,36906669081389
"2881625";-73,425;-3,79444444333333;1;0,806179980430446
"2881626";-73,4083333333333;-3,79444444333333;8;-1,07498271223284
"2881813";-70,2916666666667;-3,79444444333333;1;0,474696544326088
"2885021";-73,375;-3,81111111;9;-1,18154892487936
"2885023";-73,3416666666667;-3,81111111;7;0,0630456708271682
"2885024";-73,325;-3,81111111;1;0,51028096609208
"2885207";-70,275;-3,81111111;8;-0,426225394697174
"2885208";-70,2583333333333;-3,81111111;9;-0,0192431782266111
"2886688";-45,5916666666667;-3,81111111;1;0,498310551032175
"2888087";-78,825;-3,82777777666667;1;1,49031380821547
"2888367";-74,1583333333333;-3,82777777666667;1;-0,925030418592675
"2888406";-73,5083333333333;-3,82777777666667;9;-0,485733992554816
"2888412";-73,4083333333333;-3,82777777666667;3;-0,148902136515156
"2888414";-73,375;-3,82777777666667;15;-0,836262242761723
"2888415";-73,3583333333333;-3,82777777666667;2;-0,307212020574686
"2888416";-73,3416666666667;-3,82777777666667;2;-0,459858284574732
"2888417";-73,325;-3,82777777666667;3;0,020614116072578
"2889093";-62,0583333333333;-3,82777777666667;7;-0,131415229934758
"2889094";-62,0416666666667;-3,82777777666667;8;-0,0981463568715653
"2889839";-49,625;-3,82777777666667;1;-0,506131427755153
"2890052";-46,075;-3,82777777666667;4;-0,364468177863584
"2890053";-46,0583333333333;-3,82777777666667;1;-0,322950978172898
"2891806";-73,3916666666667;-3,84444444333333;2;-0,585320817138043
"2891807";-73,375;-3,84444444333333;7;-1,09588004808749
"2894871";-78,8583333333333;-3,86111111;4;0,413775707031634
"2895198";-73,4083333333333;-3,86111111;28;-1,12832284796606
"2895202";-73,3416666666667;-3,86111111;1;-1,14790967016323
"2895203";-73,325;-3,86111111;1;0,474696544326088
"2895220";-73,0416666666667;-3,86111111;3;-0,845633901805093
"2895389";-70,225;-3,86111111;1;0,230865070768871
"2896619";-49,725;-3,86111111;4;-0,253105764984601
"2898268";-78,7916666666667;-3,87777777666667;7;0,95501640327547
"2898290";-78,425;-3,87777777666667;23;-0,0493166972426346
"2898538";-74,2916666666667;-3,87777777666667;6;-0,822251022283194
"2898584";-73,525;-3,87777777666667;1;-0,735362349015247
"2898586";-73,4916666666667;-3,87777777666667;5;-1,31456248483776
"2898591";-73,4083333333333;-3,87777777666667;1;0,962228371849529
"2898592";-73,3916666666667;-3,87777777666667;2;-0,926854485122784
"2898593";-73,375;-3,87777777666667;1;-0,837014750260428
"2898611";-73,075;-3,87777777666667;14;-0,705678466837784
"2898613";-73,0416666666667;-3,87777777666667;2;-0,861571803201387
"2900012";-49,725;-3,87777777666667;3;-0,443724561049202
"2901661";-78,7916666666667;-3,89444444333333;1;0,757020625705843
"2901683";-78,425;-3,89444444333333;1;-1,27179103258792
"2901962";-73,775;-3,89444444333333;2;-0,607952851744587
"2901974";-73,575;-3,89444444333333;12;-0,951010697938475
"2901979";-73,4916666666667;-3,89444444333333;12;-1,06493225709998
"2901980";-73,475;-3,89444444333333;3;-0,756990850062573
"2901988";-73,3416666666667;-3,89444444333333;3;-0,276839153544903
"2902191";-69,9583333333333;-3,89444444333333;1;-1,13444028198724
"2903276";-51,875;-3,89444444333333;1;-1,38809337691783
"2905067";-78,575;-3,91111111;5;1,0166285446423
"2905076";-78,425;-3,91111111;12;-0,0535445398770951
"2905362";-73,6583333333333;-3,91111111;1;-1,0101742884752
"2905367";-73,575;-3,91111111;10;-0,859885201426565
"2905379";-73,375;-3,91111111;3;-0,684940807055221
"2905382";-73,325;-3,91111111;1;0,727272594266262
"2905551";-70,5083333333333;-3,91111111;5;-0,552647306776255
"2906795";-49,775;-3,91111111;3;0,167736059908563
"2908760";-73,575;-3,92777777666667;1;-0,924165029842268
"2908764";-73,5083333333333;-3,92777777666667;1;-1,36906669081389
"2908773";-73,3583333333333;-3,92777777666667;1;-1,27179103258792
"2908964";-70,175;-3,92777777666667;2;-0,500527652896773
"2910188";-49,775;-3,92777777666667;1;0,167736059908563
"2910370";-46,7416666666667;-3,92777777666667;1;0,9278580813355
"2911818";-79,1583333333333;-3,94444444333333;1;0,345534303030337
"2911850";-78,625;-3,94444444333333;1;0
"2912111";-74,275;-3,94444444333333;3;-0,798576968975291
"2912159";-73,475;-3,94444444333333;4;-0,898012779047044
"2912160";-73,4583333333333;-3,94444444333333;5;-1,02951558453374
"2912161";-73,4416666666667;-3,94444444333333;4;-0,930851294834162
"2912162";-73,425;-3,94444444333333;6;-0,505798173732998
"2912163";-73,4083333333333;-3,94444444333333;3;-1,10098002826033
"2912371";-69,9416666666667;-3,94444444333333;1;0,167736059908563
"2915213";-79,125;-3,96111111;2;0,167736059908563
"2915216";-79,075;-3,96111111;14;0,481195330696221
"2915217";-79,0583333333333;-3,96111111;8;-0,0849051963196578
"2915219";-79,025;-3,96111111;3;0,480582939642442
"2915555";-73,425;-3,96111111;7;-0,663835992286669
"2916983";-49,625;-3,96111111;1;-1,76099009674485
"2917221";-45,6583333333333;-3,96111111;7;0,104425325773967
"2917271";-44,825;-3,96111111;2;0,0345990175635101
"2918604";-79,1583333333333;-3,97777777666667;3;-0,0275113101837086
"2918606";-79,125;-3,97777777666667;5;0,203336519693708
"2918607";-79,1083333333333;-3,97777777666667;2;-0,473097606643386
"2918608";-79,0916666666667;-3,97777777666667;6;-0,205266192705822
"2918609";-79,075;-3,97777777666667;6;0,282034345659865
"2918610";-79,0583333333333;-3,97777777666667;6;0,280112447697852
"2918948";-73,425;-3,97777777666667;11;-0,685302751883233
"2918949";-73,4083333333333;-3,97777777666667;1;-0,90606834132946
"2920376";-49,625;-3,97777777666667;1;-1,76099009674485
"2922339";-73,4583333333333;-3,99444444333333;19;0,0606898259848667
"2922342";-73,4083333333333;-3,99444444333333;4;0,493775648770078
"2923206";-59,0083333333333;-3,99444444333333;1;-1,76099009674485
"2925473";-77,775;-4,01111111;1;1,13353890837022
"2925733";-73,4416666666667;-4,01111111;1;-0,851336377953409
"2925734";-73,425;-4,01111111;3;-0,160017168403538
"2925750";-73,1583333333333;-4,01111111;4;-0,42661469402068
"2925945";-69,9083333333333;-4,01111111;1;-1,30713995225953
"2928791";-79,025;-4,02777777666667;1;0
"2928867";-77,7583333333333;-4,02777777666667;1;1,3724544553548
"2928869";-77,725;-4,02777777666667;2;-0,172658463026497
"2929058";-74,575;-4,02777777666667;11;-0,674693671269012
"2929126";-73,4416666666667;-4,02777777666667;6;-0,705610551970507
"2929151";-73,025;-4,02777777666667;1;0,596134126404319
"2929332";-70,0083333333333;-4,02777777666667;1;-0,925030418592675
"2929333";-69,9916666666667;-4,02777777666667;11;-0,868843969088019
"2929910";-60,375;-4,02777777666667;14;-0,910369001372876
"2929911";-60,3583333333333;-4,02777777666667;2;-1,27179103258792
"2929912";-60,3416666666667;-4,02777777666667;6;-0,924154313103617
"2929986";-59,1083333333333;-4,02777777666667;12;0,524394784574913
"2929988";-59,075;-4,02777777666667;5;-0,980038599392714
"2930824";-45,1416666666667;-4,02777777666667;1;0,967547976452857
"2932187";-78,975;-4,04444444333333;1;0,112403586443277
"2932188";-78,9583333333333;-4,04444444333333;44;0,422520222900342
"2932211";-78,575;-4,04444444333333;8;0,102290365103084
"2932261";-77,7416666666667;-4,04444444333333;1;-0,925030418592675
"2932725";-70,0083333333333;-4,04444444333333;1;0,278431158893414
"2933303";-60,375;-4,04444444333333;17;-0,742955956174242
"2933304";-60,3583333333333;-4,04444444333333;12;-0,992873568499521
"2933642";-54,725;-4,04444444333333;1;0,00432138238253327
"2933945";-49,675;-4,04444444333333;2;0,416364501338556
"2933946";-49,6583333333333;-4,04444444333333;1;0,416364501338556
"2934142";-46,3916666666667;-4,04444444333333;1;0,0345990175635101
"2935580";-78,975;-4,06111111;5;0,683585525250632
"2935581";-78,9583333333333;-4,06111111;31;0,31388129260857
"2935584";-78,9083333333333;-4,06111111;1;1,00722933346791
"2935591";-78,7916666666667;-4,06111111;3;0,212809142563414
"2935628";-78,175;-4,06111111;4;0,100534869892115
"2935910";-73,475;-4,06111111;2;0,232267102411577
"2935912";-73,4416666666667;-4,06111111;1;1,2695129530906
"2935930";-73,1416666666667;-4,06111111;2;-0,265491434515817
"2936120";-69,975;-4,06111111;1;-1,30713995225953
"2936697";-60,3583333333333;-4,06111111;27;-0,901695226866005
"2936698";-60,3416666666667;-4,06111111;9;-0,833173007940866
"2936699";-60,325;-4,06111111;1;-1,09250422051824
"2936701";-60,2916666666667;-4,06111111;2;-0,932422237834673
"2938962";-79,1583333333333;-4,07777777666667;4;-0,0561745330997788
"2938974";-78,9583333333333;-4,07777777666667;4;0,0147658455595551
"2938975";-78,9416666666667;-4,07777777666667;2;0,0726701905342333
"2938976";-78,925;-4,07777777666667;1;0,386147893231177
"2938977";-78,9083333333333;-4,07777777666667;3;0,985554440933148
"2939303";-73,475;-4,07777777666667;5;-0,107390765119164
"2939304";-73,4583333333333;-4,07777777666667;9;0,151296018020984
"2939334";-72,9583333333333;-4,07777777666667;1;0,230865070768871
"2939511";-70,0083333333333;-4,07777777666667;2;-0,490793814817676
"2939515";-69,9416666666667;-4,07777777666667;1;-1,13444028198724
"2939535";-69,6083333333333;-4,07777777666667;1;-0,818179063488219
"2940860";-47,525;-4,07777777666667;6;-0,869848498670708
"2940937";-46,2416666666667;-4,07777777666667;1;-0,846872639932811
"2942367";-78,9583333333333;-4,09444444333333;1;0,230865070768871
"2942717";-73,125;-4,09444444333333;19;-0,371192626476434
"2942906";-69,975;-4,09444444333333;2;-0,43761618985067
"2945760";-78,9583333333333;-4,11111111;32;0,137606146291459
"2945780";-78,625;-4,11111111;1;-0,0506824909947755
"2945781";-78,6083333333333;-4,11111111;13;-0,405222230805054
"2945784";-78,5583333333333;-4,11111111;1;-1,14790967016323
"2945786";-78,525;-4,11111111;18;-0,0896068497444715
"2946295";-70,0416666666667;-4,11111111;3;-0,267818894053371
"2946299";-69,975;-4,11111111;1;-0,439729859079229
"2946302";-69,925;-4,11111111;2;-0,265491434515817
"2947717";-46,3416666666667;-4,11111111;1;0,85793526833353
"2949154";-78,9416666666667;-4,12777777666667;5;-0,30470471077282
"2949483";-73,4583333333333;-4,12777777666667;11;-0,545689475595327
"2949515";-72,925;-4,12777777666667;1;-1,04126383512371
"2949516";-72,9083333333333;-4,12777777666667;5;-0,496946628872726
"2949693";-69,9583333333333;-4,12777777666667;1;0,531478917042255
"2949704";-69,775;-4,12777777666667;1;-0,0506099874994313
"2950246";-60,7416666666667;-4,12777777666667;4;-0,720728599159993
"2950247";-60,725;-4,12777777666667;13;-0,871401765766704
"2952565";-78,6416666666667;-4,14444444333333;2;-1,0170102676975
"2952899";-73,075;-4,14444444333333;1;0,0737356730316358
"2953058";-70,425;-4,14444444333333;1;0,414973348806
"2953378";-65,0916666666667;-4,14444444333333;3;-1,27170164558801
"2953616";-61,125;-4,14444444333333;1;-0,817075265073315
"2953617";-61,1083333333333;-4,14444444333333;15;-1,02308322392475
"2953618";-61,0916666666667;-4,14444444333333;8;-0,942728275930615
"2953619";-61,075;-4,14444444333333;2;-0,7870661272703
"2953640";-60,725;-4,14444444333333;14;-0,833358682213529
"2955942";-78,9083333333333;-4,16111111;1;0,0596762054883625
"2955962";-78,575;-4,16111111;5;0,333472814094412
"2956167";-75,1583333333333;-4,16111111;1;-1,0101742884752
"2956266";-73,5083333333333;-4,16111111;21;-0,281315143242378
"2956275";-73,3583333333333;-4,16111111;2;0,193732614256844
"2956277";-73,325;-4,16111111;7;-0,0780663948327758
"2956285";-73,1916666666667;-4,16111111;4;-0,0127979807334779
"2956288";-73,1416666666667;-4,16111111;3;-0,576581391269241
"2956291";-73,0916666666667;-4,16111111;3;0,556478641495616
"2956299";-72,9583333333333;-4,16111111;2;-0,751780968019471
"2956307";-72,825;-4,16111111;1;0,221326986686456
"2956863";-63,5583333333333;-4,16111111;1;-0,397653791457406
"2956864";-63,5416666666667;-4,16111111;15;-0,347726598731767
"2957010";-61,1083333333333;-4,16111111;11;-0,81748900256016
"2957011";-61,0916666666667;-4,16111111;3;-1,12855485696099
"2957012";-61,075;-4,16111111;5;-1,20903905805897
"2957013";-61,0583333333333;-4,16111111;2;-1,36906669081389
"2957033";-60,725;-4,16111111;7;-0,691510312619256
"2957034";-60,7083333333333;-4,16111111;4;-0,609865533218311
"2957704";-49,5416666666667;-4,16111111;7;-0,0809374686681091
"2959334";-78,925;-4,17777777666667;5;0,231207217124603
"2959335";-78,9083333333333;-4,17777777666667;3;0,77262174075958
"2959351";-78,6416666666667;-4,17777777666667;1;0,0596762054883625
"2959663";-73,4416666666667;-4,17777777666667;2;-0,657045096791934
"2959665";-73,4083333333333;-4,17777777666667;4;-0,541700085239465
"2959668";-73,3583333333333;-4,17777777666667;2;-0,122846544214001
"2959700";-72,825;-4,17777777666667;1;0,451979455958125
"2959873";-69,9416666666667;-4,17777777666667;2;-0,863014578885396
"2960204";-64,425;-4,17777777666667;2;-1,36320052884219
"2960207";-64,375;-4,17777777666667;13;-0,565437572698412
"2960403";-61,1083333333333;-4,17777777666667;20;-0,961753102176475
"2960406";-61,0583333333333;-4,17777777666667;1;-0,801425324085111
"2960407";-61,0416666666667;-4,17777777666667;2;-0,79360035359101
"2960461";-60,1416666666667;-4,17777777666667;12;-0,963359962381165
"2961086";-49,725;-4,17777777666667;12;-0,351715951721481
"2961125";-49,075;-4,17777777666667;1;0
"2962727";-78,925;-4,19444444333333;3;0,395426209006045
"2963058";-73,4083333333333;-4,19444444333333;3;-0,556089397148642
"2963059";-73,3916666666667;-4,19444444333333;2;-0,49464599489456
"2963060";-73,375;-4,19444444333333;4;-0,422506174765246
"2963061";-73,3583333333333;-4,19444444333333;2;-0,0821146766022095
"2963062";-73,3416666666667;-4,19444444333333;3;-0,260478235669053
"2963233";-70,4916666666667;-4,19444444333333;1;0,386147893231177
"2963265";-69,9583333333333;-4,19444444333333;1;0,386147893231177
"2963266";-69,9416666666667;-4,19444444333333;1;0,145580464383545
"2963856";-60,1083333333333;-4,19444444333333;1;-1,81053601988658
"2963940";-58,7083333333333;-4,19444444333333;1;-1,81053601988658
"2966119";-78,9416666666667;-4,21111111;2;0,862557187810698
"2966120";-78,925;-4,21111111;9;0,719721670421306
"2966137";-78,6416666666667;-4,21111111;2;-0,26923345409581
"2966325";-75,5083333333333;-4,21111111;2;1,56127544338788
"2966327";-75,475;-4,21111111;1;1,73777468062321
"2969841";-73,4583333333333;-4,22777777666667;2;-0,397778811188128
"2972906";-78,925;-4,24444444333333;1;-0,41067747423808
"2972912";-78,825;-4,24444444333333;2;0,383468728704291
"2972922";-78,6583333333333;-4,24444444333333;10;0,297660909502445
"2973002";-77,325;-4,24444444333333;3;-0,215238668347022
"2973047";-76,575;-4,24444444333333;3;-0,133678235911517
"2973252";-73,1583333333333;-4,24444444333333;1;-0,283322691443687
"2973276";-72,7583333333333;-4,24444444333333;2;-0,983147126858194
"2974283";-55,975;-4,24444444333333;1;-1,0101742884752
"2974670";-49,525;-4,24444444333333;2;-1,38809337691783
"2976312";-78,7083333333333;-4,26111111;5;0,364127615232913
"2976314";-78,675;-4,26111111;6;-1,24551550925772
"2976315";-78,6583333333333;-4,26111111;16;-0,530766298352492
"2976370";-77,7416666666667;-4,26111111;2;0,799847916890046
"2977334";-61,675;-4,26111111;1;-0,207608310501746
"2978055";-49,6583333333333;-4,26111111;2;0,372975838921061
"2981576";-47,525;-4,27777777666667;9;0,0109890088969438
"2983097";-78,725;-4,29444444333333;1;0,384145547264044
"2983098";-78,7083333333333;-4,29444444333333;2;0,267806635503869
"2983100";-78,675;-4,29444444333333;1;-1,14790967016323
"2983101";-78,6583333333333;-4,29444444333333;20;-0,567562731956024
"2983103";-78,625;-4,29444444333333;1;0,28845744570925
"2983602";-70,3083333333333;-4,29444444333333;2;-1,49011030216226
"2984852";-49,475;-4,29444444333333;8;-0,547100542322652
"2986493";-78,675;-4,31111111;4;-1,18235672539484
"2986494";-78,6583333333333;-4,31111111;46;-0,268784801621165
"2986504";-78,4916666666667;-4,31111111;1;0,760040016437411
"2989887";-78,6583333333333;-4,32777777666667;7;0,527260780224469
"2989967";-77,325;-4,32777777666667;5;0,324370838400851
"2990081";-75,425;-4,32777777666667;2;1,24640919099226
"2990082";-75,4083333333333;-4,32777777666667;1;1,31310809191744
"2990292";-71,9083333333333;-4,32777777666667;1;-1,27179103258792
"2991026";-59,675;-4,32777777666667;6;-0,661327483496956
"2991630";-49,6083333333333;-4,32777777666667;2;0,548297667754325
"2993280";-78,6583333333333;-4,34444444333333;9;-0,575186878219852
"2993609";-73,175;-4,34444444333333;3;-0,776744462528796
"2994009";-66,5083333333333;-4,34444444333333;1;1,40294883586998
"2996670";-78,7083333333333;-4,36111111;10;0,789418725469454
"2996673";-78,6583333333333;-4,36111111;17;0,218459439423435
"2997814";-59,6416666666667;-4,36111111;8;-1,0386640999808
"2997822";-59,5083333333333;-4,36111111;6;-0,701718994440782
"2997872";-58,675;-4,36111111;8;-0,588830492506587
"2997938";-57,575;-4,36111111;3;-0,932422237834673
"3000085";-78,3416666666667;-4,37777777666667;11;0,406448979543173
"3000152";-77,225;-4,37777777666667;1;0,57978359661681
"3000398";-73,125;-4,37777777666667;3;0,803436659927647
"3001129";-60,9416666666667;-4,37777777666667;8;-0,650564372809019
"3001207";-59,6416666666667;-4,37777777666667;1;-1,0559547954723
"3001211";-59,575;-4,37777777666667;16;-0,801997503635599
"3001215";-59,5083333333333;-4,37777777666667;2;-0,547491347423571
"3001265";-58,675;-4,37777777666667;2;-0,582848974415905
"3001331";-57,575;-4,37777777666667;1;-0,932422237834673
"3001810";-49,5916666666667;-4,37777777666667;1;0,578244706608474
"3004522";-60,9416666666667;-4,39444444333333;16;-0,738905696197973
"3004523";-60,925;-4,39444444333333;8;-0,860400666309797
"3004582";-59,9416666666667;-4,39444444333333;2;-0,90606834132946
"3004825";-55,8916666666667;-4,39444444333333;1;-0,721246403618692
"3006936";-77,2583333333333;-4,41111111;1;0,278431158893414
"3007916";-60,925;-4,41111111;5;-0,895576241495815
"3010275";-78,1583333333333;-4,42777777666667;1;-0,924165029842268
"3010310";-77,575;-4,42777777666667;5;0,650020447137346
"3010365";-76,6583333333333;-4,42777777666667;1;-0,100556292066231
"3010520";-74,075;-4,42777777666667;6;0,0647657135821349
"3012266";-44,975;-4,42777777666667;1;0,0345990175635101
"3013608";-79,1583333333333;-4,44444444333333;1;0,441403520832092
"3013637";-78,675;-4,44444444333333;2;-0,282731804989921
"3013664";-78,225;-4,44444444333333;2;-1,14405191029099
"3013942";-73,5916666666667;-4,44444444333333;18;-0,876881846906817
"3017059";-78,1916666666667;-4,46111111;2;0,331365253759274
"3017060";-78,175;-4,46111111;1;-0,283322691443687
"3017061";-78,1583333333333;-4,46111111;9;0,480712495119395
"3017098";-77,5416666666667;-4,46111111;1;0,0791812460476248
"3017306";-74,075;-4,46111111;1;-0,283322691443687
"3017336";-73,575;-4,46111111;4;-0,476693945518933
"3020425";-78,6416666666667;-4,47777777666667;4;-0,0599957289935887
"3020698";-74,0916666666667;-4,47777777666667;1;-0,283322691443687
"3020724";-73,6583333333333;-4,47777777666667;1;0,235528458017408
"3020729";-73,575;-4,47777777666667;3;-1,26957583304876
"3020866";-71,2916666666667;-4,47777777666667;1;0,152288348970674
"3023789";-79,125;-4,49444444333333;1;0,397679281003257
"3023818";-78,6416666666667;-4,49444444333333;6;-0,0824715858979505
"3023819";-78,625;-4,49444444333333;1;0,757020625705843
"3023826";-78,5083333333333;-4,49444444333333;1;-0,125134995229844
"3023846";-78,175;-4,49444444333333;5;0,876900072851385
"3024125";-73,525;-4,49444444333333;1;-0,967097289764733
"3024126";-73,5083333333333;-4,49444444333333;4;-0,129320318643919
"3024674";-64,375;-4,49444444333333;1;-0,899580253407768
"3030575";-79,125;-4,52777777666667;4;0,370481469448498
"3030627";-78,2583333333333;-4,52777777666667;1;-0,691116067174661
"3030631";-78,1916666666667;-4,52777777666667;3;-0,291112450040793
"3030632";-78,175;-4,52777777666667;13;0,305510593923676
"3030852";-74,5083333333333;-4,52777777666667;5;0,0296312958324626
"3030904";-73,6416666666667;-4,52777777666667;5;-0,432180678480264
"3030908";-73,575;-4,52777777666667;4;-1,05417231761698
"3030910";-73,5416666666667;-4,52777777666667;5;-0,702748573199515
"3032009";-55,225;-4,52777777666667;2;-0,109571428120216
"3034023";-78,2083333333333;-4,54444444333333;11;0,0347557693497367
"3034025";-78,175;-4,54444444333333;3;-1,08557181767053
"3034026";-78,1583333333333;-4,54444444333333;8;-0,154885596972421
"3034297";-73,6416666666667;-4,54444444333333;20;0,0131713009095547
"3035403";-55,2083333333333;-4,54444444333333;2;0,382923054944993
"3035404";-55,1916666666667;-4,54444444333333;1;-0,405607449624573
"3037416";-78,2083333333333;-4,56111111;3;-1,18922707660281
"3037417";-78,1916666666667;-4,56111111;10;-0,0293032339902278
"3037436";-77,875;-4,56111111;1;1,42488163663107
"3040742";-79,325;-4,57777777666667;2;0,0127859290302869
